#	Date	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/1M Pop	Deaths/1M Pop	Total Tests	Tests/1M Pop	Population	Continent
141	03:12:2021	Guinea	30,770		387 		29,725		658	49	2,256	28	569,940	41,789	13,638,663	Africa
142	03:12:2021	Belize	30,680	+62	579 	+1	28,979	+32	1,122	10	75,216	1,420	354,279	868,565	407,890	North America
143	03:12:2021	Togo	26,284	+2	243 		25,921	+3	120		3,073	28	583,076	68,161	8,554,386	Africa
144	03:12:2021	Tanzania	26,270		730 		N/A	N/A	N/A	7	423	12			62,150,021	Africa
145	03:12:2021	Barbados	25,792	+165	234 	+1	22,992	+362	2,566		89,594	813	439,135	1,525,431	287,876	North America
146	03:12:2021	Haiti	25,463	+112	747 	+1	21,547	+44	3,169		2,195	64	132,422	11,415	11,600,267	North America
147	03:12:2021	Benin	24,863		161 		24,546		156	5	1,977	13	604,310	48,060	12,574,185	Africa
148	03:12:2021	Seychelles	23,537		127 		22,912		498		237,235	1,280			99,214	Africa
149	03:12:2021	Somalia	23,051	+35	1,331 	+4	12,325	+279	9,395		1,395	81	262,138	15,865	16,522,844	Africa
150	03:12:2021	Bahamas	22,825	+16	695 	+10	21,615	+1	515	1	57,264	1,744	169,626	425,564	398,591	North America
151	03:12:2021	Mauritius	21,868	+108	455 		20,030	+107	1,383		17,154	357	358,675	281,364	1,274,773	Africa
152	03:12:2021	Lesotho	21,838	+31	663 		13,741	+34	7,434		10,080	306	262,081	120,974	2,166,417	Africa
153	03:12:2021	Mayotte	21,003	+30	185 		2,964		17,854		74,435	656	176,919	627,003	282,166	Africa
154	03:12:2021	Burundi	20,439	+7	38 		773		19,628		1,649	3	345,742	27,897	12,393,539	Africa
155	03:12:2021	Timor-Leste	19,827	+5	122 		19,699	+2	6		14,642	90	169,501	125,172	1,354,140	Asia
156	03:12:2021	Congo	18,970		354 		12,421		6,195		3,322	62	188,207	32,955	5,711,024	Africa
157	03:12:2021	Channel Islands	18,893	+237	104 		16,459	+201	2,330		107,259	590	1,085,647	6,163,441	176,143	Europe
158	03:12:2021	Iceland	18,333	+135	35 		16,721	+124	1,577	4	53,232	102	1,256,171	3,647,472	344,395	Europe
159	03:12:2021	Andorra	18,010	+352	132 		16,162	+83	1,716	4	232,564	1,705	193,595	2,499,903	77,441	Europe
160	03:12:2021	Mali	17,698	+126	613 	+2	15,206	+7	1,879		840	29	493,560	23,415	21,078,985	Africa
161	03:12:2021	Curaçao	17,455	+15	179 		17,186	+12	90	3	105,757	1,085	337,789	2,046,611	165,048	North America
162	03:12:2021	Nicaragua	17,254		210 		4,225		12,819		2,561	31			6,736,677	North America
163	03:12:2021	Tajikistan	17,095		124 		16,966		5		1,737	13			9,842,030	Asia
164	03:12:2021	Taiwan	16,637	+11	848 		15,631	+4	158		697	36	8,481,087	355,182	23,878,150	Asia
165	03:12:2021	Aruba	16,414	+22	174 		16,046	+16	194	13	152,815	1,620	177,885	1,656,115	107,411	North America
166	03:12:2021	Burkina Faso	16,000		286 		15,345		369		737	13	234,250	10,786	21,717,221	Africa
167	03:12:2021	Brunei 	15,142	+10	98 		14,647	+41	397		34,147	221	631,475	1,424,037	443,440	Asia
168	03:12:2021	Equatorial Guinea	13,599		175 		13,346		78	1	9,261	119	242,340	165,037	1,468,397	Africa
169	03:12:2021	Djibouti	13,506	+1	187 		13,294		25		13,393	185	247,767	245,695	1,008,433	Africa
170	03:12:2021	Saint Lucia	13,027	+10	282 	+2	12,636	+11	109	9	70,484	1,526	100,741	545,070	184,822	North America
171	03:12:2021	South Sudan	12,758		133 		12,463		162	2	1,121	12	267,531	23,508	11,380,424	Africa
172	03:12:2021	Hong Kong	12,449	+3	213 		12,145	+2	91		1,642	28	28,539,548	3,763,355	7,583,538	Asia
173	03:12:2021	New Caledonia	12,216	+21	278 	+2	11,669	+59	269	11	42,211	961	42,756	147,739	289,403	Australia/Oceania
174	03:12:2021	New Zealand	11,992	+97	44 		5,759	+55	6,189	64	2,397	9	5,005,959	1,000,771	5,002,100  	Australia/Oceania
175	03:12:2021	Isle of Man	11,764	+150	66 		10,783	+159	915	1	137,313	770	133,676	1,560,305	85,673	Europe
176	03:12:2021	CAR	11,742		101 		6,859		4,782	2	2,373	20	60,228	12,169	4,949,155	Africa
177	03:12:2021	Yemen	10,020	+9	1,952 	+2	6,902	+2	1,166	23	326	63	265,253	8,623	30,759,385	Asia
178	03:12:2021	Gambia	9,992		342 		9,640		10	1	3,976	136	125,061	49,764	2,513,072	Africa
179	03:12:2021	Cayman Islands	7,529	+85	7 		3,570		3,952	14	112,676	105	208,299	3,117,315	66,820	North America
180	03:12:2021	Eritrea	7,442	+30	61 	+1	7,190	+47	191		2,058	17	23,693	6,552	3,616,232	Africa
181	03:12:2021	Gibraltar	7,342	+19	99 	+1	6,848	+26	395	2	218,012	2,940	419,565	12,458,503	33,677	Europe
182	03:12:2021	Niger	7,061	+5	261 		6,693	+18	107	2	277	10	190,298	7,477	25,449,666	Africa
183	03:12:2021	Guinea-Bissau	6,444	+2	149 	+1	6,275		20		3,168	73	107,505	52,852	2,034,082	Africa
184	03:12:2021	Sierra Leone	6,402		121 		N/A	N/A	N/A		780	15	160,729	19,583	8,207,535	Africa
185	03:12:2021	Dominica	6,120		39 		5,712		369		84,716	540	110,689	1,532,219	72,241	North America
186	03:12:2021	San Marino	5,979		93 		5,610		276	2	175,682	2,733	90,716	2,665,531	34,033	Europe
187	03:12:2021	Grenada	5,900	+2	200 		5,625	+1	75	2	52,090	1,766	87,740	774,644	113,265	North America
188	03:12:2021	Liberia	5,824		287 		5,523		14	2	1,114	55	128,246	24,537	5,226,567	Africa
189	03:12:2021	Bermuda	5,751		106 		5,615		30	2	92,833	1,711	650,541	10,501,065	61,950	North America
190	03:12:2021	Chad	5,701		181 		4,874		646		333	11	157,235	9,198	17,095,083	Africa
191	03:12:2021	St. Vincent Grenadines	5,579		74 		5,077		428	7	50,062	664	90,554	812,566	111,442	North America
192	03:12:2021	Liechtenstein	4,779	+27	62 		4,357	+53	360	11	124,830	1,619	80,413	2,100,434	38,284	Europe
193	03:12:2021	Sint Maarten	4,594	+1	75 		4,503	+5	16	10	105,444	1,721	62,056	1,424,348	43,568	North America
194	03:12:2021	Comoros	4,527	+6	150 		4,307	+3	70		5,053	167			895,925	Africa
195	03:12:2021	Antigua and Barbuda	4,146	+5	117 		4,019	+1	10	1	41,844	1,181	17,782	179,466	99,083	North America
196	03:12:2021	Saint Martin	3,973		56 		1,399		2,518	7	100,318	1,414	54,303	1,371,149	39,604	North America
197	03:12:2021	Monaco	3,850	+30	36 		3,656	+16	158	1	97,129	908	54,960	1,386,548	39,638	Europe
198	03:12:2021	Faeroe Islands	3,796	+46	13 		3,263	+29	520	7	77,269	265	572,000	11,643,292	49,127	Europe
199	03:12:2021	Sao Tome and Principe	3,732		56 		3,675		1		16,591	249	14,689	65,301	224,944	Africa
200	03:12:2021	Turks and Caicos	3,103		25 		3,049		29		78,633	634	94,789	2,402,032	39,462	North America
201	03:12:2021	Caribbean Netherlands	3,026	+29	22 		2,704	+17	300		113,888	828	30,126	1,133,835	26,570	North America
202	03:12:2021	British Virgin Islands	2,809		38 		N/A	N/A	N/A	7	92,047	1,245	82,570	2,705,705	30,517	North America
203	03:12:2021	Saint Kitts and Nevis	2,789	+2	28 		2,749	+2	12	1	51,903	521	56,774	1,056,555	53,735	North America
204	03:12:2021	Bhutan	2,641	+1	3 		2,623		15		3,370	4	1,247,598	1,591,941	783,696	Asia
205	03:12:2021	St. Barth	1,603		6 		N/A	N/A	N/A		161,593	605	56,491	5,694,657	9,920	North America
206	03:12:2021	Greenland	1,582	+40	 		1,261	+105	321	2	27,798		113,690	1,997,716	56,910	North America
207	03:12:2021	Anguilla	1,414		3 		1,323		88		93,063	197	51,382	3,381,730	15,194	North America
208	03:12:2021	Diamond Princess	712		13 		699		0						 	
209	03:12:2021	Wallis and Futuna	454	+9	7 		438		9		41,431	639	20,508	1,871,509	10,958	Australia/Oceania
210	03:12:2021	Falkland Islands	83		 		N/A	N/A	N/A		22,903		8,316	2,294,702	3,624	South America
211	03:12:2021	Macao	77		 		77		0		116		5,019	7,582	661,925	Asia
212	03:12:2021	Saint Pierre Miquelon	59		 		32		27		10,254		11,864	2,061,870	5,754	North America
213	03:12:2021	Montserrat	44		1 		41		2		8,807	200	2,989	598,279	4,996	North America
214	03:12:2021	Vatican City	27		 		27		0		33,582				804	Europe
215	03:12:2021	Solomon Islands	20		 		20		0		28		4,500	6,331	710,812	Australia/Oceania
216	03:12:2021	Western Sahara	10		1 		8		1		16	2			618,201	Africa
217	03:12:2021	MS Zaandam	9		2 		7		0						 	
218	03:12:2021	Palau	8		 		8		0		439		11,133	611,132	18,217	Australia/Oceania
219	03:12:2021	Vanuatu	6		1 		3		2		19	3	23,000	72,477	317,342	Australia/Oceania
220	03:12:2021	Marshall Islands	4		 		4		0		67				59,758	Australia/Oceania
221	03:12:2021	Samoa	3		 		3		0		15				200,290	Australia/Oceania
222	03:12:2021	Saint Helena	2		 		2		0		328				6,103	Africa
223	03:12:2021	Micronesia	1		 		1		0		9				116,738	Australia/Oceania
224	03:12:2021	Tonga	1		 		1		0		9				107,399	Australia/Oceania
1	04:12:2021	USA	49,934,791	+56,742	808,608 	+492	39,498,111	+34,866	9,628,072	13,725	149,610	2,423	760,171,483	2,277,562	333,765,397	North America
2	04:12:2021	India	34,633,255	+8,895	470,620 	+90	34,053,856	+8,190	108,779	8,944	24,750	336	646,026,786	461,675	1,399,309,544	Asia
3	04:12:2021	Brazil	22,138,247	+8,838	615,606 	+152	21,359,352	+1,940	163,289	8,318	103,108	2,867	63,776,166	297,034	214,709,861	South America
4	04:12:2021	UK	10,421,104	+42,848	145,551 	+127	9,188,131	+32,065	1,087,422	895	152,370	2,128	366,108,215	5,352,959	68,393,618	Europe
5	04:12:2021	Russia	9,769,011	+32,974	280,072 	+1,215	8,471,813	+35,182	1,017,126	2,300	66,900	1,918	227,400,000	1,557,283	146,023,563	Europe
6	04:12:2021	Turkey	8,881,760	+20,374	77,645 	+228	8,412,434	+19,463	391,681	1,405	103,722	907	109,098,818	1,274,069	85,630,260	Asia
7	04:12:2021	France	7,875,012	+51,624	119,506 	+49	7,168,188	+12,369	587,318	2,058	120,267	1,825	167,925,512	2,564,565	65,479,150	Europe
8	04:12:2021	Germany	6,143,856	+46,379	103,530 	+222	5,058,200	+34,900	982,126	4,636	72,997	1,230	85,782,441	1,019,213	84,165,340	Europe
9	04:12:2021	Iran	6,131,356	+2,157	130,124 	+58	5,916,199	+7,298	85,033	3,278	71,693	1,522	39,093,355	457,114	85,522,195	Asia
10	04:12:2021	Argentina	5,339,382	+1,690	116,643 	+4	5,200,141	+2,042	22,598	657	116,616	2,548	26,387,800	576,330	45,785,918	South America
11	04:12:2021	Spain	5,202,958		88,159 		4,927,391		187,408	814	111,221	1,885	66,213,858	1,415,414	46,780,564	Europe
12	04:12:2021	Italy	5,094,072	+16,632	134,152 	+75	4,736,202	+8,988	223,718	732	84,429	2,223	121,810,009	2,018,887	60,335,220	Europe
13	04:12:2021	Colombia	5,078,987	+2,609	128,733 	+48	4,918,619	+2,306	31,635	342	98,326	2,492	28,293,690	547,749	51,654,519	South America
14	04:12:2021	Indonesia	4,257,489	+246	143,863 	+5	4,105,994	+314	7,632		15,335	518	55,613,822	200,310	277,638,777	Asia
15	04:12:2021	Mexico	3,897,452	+3,088	294,903 	+188	3,253,066	+2,588	349,483	4,798	29,783	2,254	11,925,712	91,133	130,860,095	North America
16	04:12:2021	Poland	3,649,027	+25,576	85,630 	+502	3,116,875	+25,616	446,522	1,978	96,567	2,266	24,764,134	655,351	37,787,584	Europe
17	04:12:2021	Ukraine	3,490,855	+13,206	88,002 	+436	3,041,385	+22,765	361,468	177	80,510	2,030	16,051,772	370,202	43,359,522	Europe
18	04:12:2021	South Africa	3,020,569	+16,366	89,965 	+21	2,855,474	+2,576	75,130	546	50,032	1,490	19,715,126	326,559	60,372,382	Africa
19	04:12:2021	Philippines	2,834,294	+517	49,230 	+243	2,770,726	+1,139	14,338	899	25,384	441	24,390,103	218,440	111,655,624	Asia
20	04:12:2021	Netherlands	2,728,876	+22,613	19,642 	+56	2,147,210	+10,152	562,024	600	158,758	1,143	19,205,114	1,117,301	17,188,851	Europe
21	04:12:2021	Malaysia	2,654,474	+4,896	30,574 	+36	2,561,232	+4,678	62,668	490	80,546	928	38,278,869	1,161,519	32,955,873	Asia
22	04:12:2021	Peru	2,242,646	+1,619	201,360 	+34	N/A	N/A	N/A	969	66,696	5,988	20,511,702	610,011	33,625,115	South America
23	04:12:2021	Czechia	2,229,715	+17,659	33,576 	+53	1,895,484	+563	300,655	1,052	207,661	3,127	44,205,461	4,117,012	10,737,268	Europe
24	04:12:2021	Thailand	2,136,537	+5,896	20,915 	+37	2,042,666	+5,666	72,956	1,369	30,500	299	14,913,135	212,895	70,049,337	Asia
25	04:12:2021	Iraq	2,083,889	+374	23,873 	+6	2,049,194	+816	10,822	105	50,208	575	16,417,858	395,564	41,504,977	Asia
26	04:12:2021	Belgium	1,827,467	+17,910	27,167 	+47	1,358,257	+6,702	442,043	821	156,710	2,330	25,109,681	2,153,226	11,661,424	Europe
27	04:12:2021	Canada	1,805,070	+2,711	29,766 	+9	1,746,170	+889	29,134	497	47,237	779	49,099,908	1,284,899	38,213,055	North America
28	04:12:2021	Romania	1,785,120	+1,490	57,021 	+111	1,699,083	+3,800	29,016	948	93,683	2,992	16,147,097	847,399	19,054,895	Europe
29	04:12:2021	Chile	1,770,620	+2,036	38,465 	+26	1,662,877	+1,853	69,278	692	91,506	1,988	25,879,136	1,337,443	19,349,711	South America
30	04:12:2021	Japan	1,727,701	+141	18,364 	+1	1,708,505	+160	832	28	13,720	146	28,101,312	223,159	125,925,054	Asia
31	04:12:2021	Bangladesh	1,577,070		27,989 		1,541,886		7,195	1,382	9,442	168	10,946,046	65,536	167,023,961	Asia
32	04:12:2021	Israel	1,345,442	+359	8,199 		1,331,903	+406	5,340	111	144,268	879	31,188,024	3,344,202	9,326,000 	Asia
33	04:12:2021	Vietnam	1,294,778	+13,998	26,061 	+203	1,007,566	+1,107	261,151	6,788	13,134	264	69,698,432	706,989	98,584,854	Asia
34	04:12:2021	Pakistan	1,286,453	+431	28,761 	+8	1,245,344	+189	12,348	858	5,667	127	22,165,834	97,652	226,988,925	Asia
35	04:12:2021	Serbia	1,262,419	+1,613	11,876 	+39	1,206,586	+3,728	43,957	164	145,319	1,367	6,872,899	791,148	8,687,247	Europe
36	04:12:2021	Sweden	1,212,145		15,136 		1,161,101		35,908	43	118,967	1,486	13,708,481	1,345,433	10,188,897	Europe
37	04:12:2021	Austria	1,193,286	+7,304	12,753 	+60	1,063,484	+13,433	117,049	648	131,426	1,405	112,234,412	12,361,239	9,079,544	Europe
38	04:12:2021	Portugal	1,163,001	+5,649	18,514 	+22	1,085,654	+3,233	58,833	130	114,532	1,823	21,748,627	2,141,800	10,154,367	Europe
39	04:12:2021	Hungary	1,134,869		35,122 		910,745		189,002	566	117,903	3,649	8,559,975	889,309	9,625,418	Europe
40	04:12:2021	Switzerland	1,039,730		11,612 		867,860		160,258	213	118,898	1,328	12,597,593	1,440,598	8,744,699	Europe
41	04:12:2021	Kazakhstan	974,455	+686	12,754 	+20	940,688	+1,122	21,013	528	51,029	668	11,575,012	606,142	19,096,213	Asia
42	04:12:2021	Jordan	971,401	+2,976	11,715 	+28	899,555	+1,827	60,131	1,159	93,880	1,132	12,351,487	1,193,697	10,347,257	Asia
43	04:12:2021	Cuba	963,002	+110	8,307 	+1	954,030	+148	665	13	85,095	734	11,160,862	986,223	11,316,771	North America
44	04:12:2021	Greece	962,695	+5,143	18,516 	+89	868,028	+7,433	76,151	697	93,009	1,789	37,943,822	3,665,878	10,350,540	Europe
45	04:12:2021	Morocco	950,501	+127	14,787 	+3	932,835	+98	2,879	347	25,324	394	10,491,463	279,527	37,532,940	Africa
46	04:12:2021	Georgia	861,883	+3,950	12,298 	+40	801,864	+2,014	47,721		216,648	3,091	11,768,907	2,958,304	3,978,262	Asia
47	04:12:2021	Nepal	822,392	+220	11,540 	+5	804,108	+392	6,744		27,521	386	4,654,685	155,770	29,881,825	Asia
48	04:12:2021	UAE	742,214	+51	2,148 		737,172	+69	2,894		73,776	214	102,058,059	10,144,537	10,060,396	Asia
49	04:12:2021	Slovakia	722,108	+9,359	14,771 	+75	587,717	+9,081	119,620	628	132,172	2,704	4,704,977	861,180	5,463,407	Europe
50	04:12:2021	Tunisia	718,278	+219	25,398 	+8	691,522	+112	1,358	68	59,884	2,117	3,194,270	266,310	11,994,571	Africa
51	04:12:2021	Bulgaria	702,454	+985	28,805 	+36	573,112	+2,871	100,537	677	102,191	4,190	6,688,246	972,986	6,873,938	Europe
52	04:12:2021	Lebanon	677,147	+1,382	8,765 	+10	634,994		33,388	186	99,846	1,292	4,795,578	707,113	6,781,912	Asia
53	04:12:2021	Belarus	662,056	+1,852	5,147 	+17	650,577	+2,272	6,332		70,097	545	10,501,698	1,111,891	9,444,897	Europe
54	04:12:2021	Croatia	628,241	+4,465	11,150 	+54	585,743	+4,712	31,348	317	154,389	2,740	3,501,268	860,430	4,069,207	Europe
55	04:12:2021	Guatemala	619,542	+502	15,980 	+8	602,343	+519	1,219	5	33,695	869	3,147,862	171,203	18,386,681	North America
56	04:12:2021	Azerbaijan	594,994	+1,406	7,947 	+18	562,786	+1,787	24,261		57,940	774	5,591,270	544,469	10,269,223	Asia
57	04:12:2021	Ireland	589,094	+5,622	5,707 		454,362	+3,035	129,025	114	117,437	1,138	8,983,297	1,790,837	5,016,257	Europe
58	04:12:2021	Costa Rica	567,383		7,312 		552,158		7,913	77	109,951	1,417	2,715,029	526,137	5,160,311	North America
59	04:12:2021	Sri Lanka	566,936	+740	14,440 	+21	542,010	+474	10,486		26,319	670	5,661,108	262,805	21,541,060	Asia
60	04:12:2021	Saudi Arabia	549,877	+29	8,842 	+2	539,011	+21	2,024	39	15,453	248	31,654,455	889,548	35,584,863	Asia
61	04:12:2021	Bolivia	542,089	+1,220	19,210 	+5	496,287	+938	26,592	220	45,556	1,614	2,593,083	217,915	11,899,498	South America
62	04:12:2021	Ecuador	526,870		33,250 		443,880		49,740	759	29,232	1,845	2,013,368	111,705	18,024,044	South America
63	04:12:2021	Myanmar	524,122	+374	19,135 	+8	499,800	+536	5,187		9,542	348	5,665,767	103,147	54,928,945	Asia
64	04:12:2021	Denmark	506,085	+4,325	2,939 	+12	443,749	+3,795	59,397	57	86,938	505	95,423,448	16,392,289	5,821,240	Europe
65	04:12:2021	Panama	478,831	+288	7,373 	+2	468,661	+245	2,797	20	108,545	1,671	4,265,449	966,925	4,411,353	North America
66	04:12:2021	Lithuania	478,314	+1,875	6,825 	+14	444,346	+3,489	27,143	122	179,267	2,558	6,234,270	2,336,534	2,668,170	Europe
67	04:12:2021	S. Korea	467,907	+5,352	3,809 	+70	405,543	+2,124	58,555	752	9,115	74	15,804,065	307,879	51,332,010	Asia
68	04:12:2021	Paraguay	463,315	+55	16,477 	+1	446,079	+77	759	49	63,842	2,270	1,958,869	269,922	7,257,171	South America
69	04:12:2021	Venezuela	434,133	+473	5,186 	+9	421,495	+508	7,452	681	15,329	183	3,359,014	118,604	28,321,197	South America
70	04:12:2021	Palestine	431,588	+190	4,546 	+3	423,777	+228	3,265	51	81,897	863	2,754,593	522,703	5,269,899	Asia
71	04:12:2021	Slovenia	428,945	+1,908	5,290 	+18	393,180	+3,221	30,475	259	206,289	2,544	1,960,614	942,900	2,079,345	Europe
72	04:12:2021	Kuwait	413,464	+23	2,465 		410,701	+17	298	3	94,823	565	5,409,875	1,240,686	4,360,391	Asia
73	04:12:2021	Dominican Republic	408,245	+327	4,212 		401,716	+241	2,317	156	37,104	383	2,477,059	225,132	11,002,693	North America
74	04:12:2021	Uruguay	400,821	+279	6,132 		392,388	+298	2,301	16	114,820	1,757	4,146,021	1,187,676	3,490,868	South America
75	04:12:2021	Mongolia	383,216	+318	2,013 	+2	313,256		67,947	192	114,278	600	4,030,048	1,201,794	3,353,359	Asia
76	04:12:2021	Honduras	378,251	+138	10,413 		122,039	+317	245,799	53	37,345	1,028	1,122,483	110,823	10,128,610	North America
77	04:12:2021	Libya	374,280		5,480 		352,416		16,384		53,437	782	1,921,686	274,362	7,004,191	Africa
78	04:12:2021	Ethiopia	372,090	+144	6,794 	+7	349,557	+93	15,739	214	3,127	57	3,895,060	32,729	119,008,669	Africa
79	04:12:2021	Moldova	366,162	+449	9,208 	+16	350,192	+611	6,762	165	91,071	2,290	2,210,968	549,908	4,020,611	Europe
80	04:12:2021	Egypt	362,260	+892	20,682 	+39	300,437	+1,003	41,141	90	3,448	197	3,693,367	35,149	105,078,062	Africa
81	04:12:2021	Armenia	340,396	+419	7,669 	+25	320,439	+963	12,288		114,568	2,581	2,396,894	806,728	2,971,129	Asia
82	04:12:2021	Oman	304,581		4,113 		300,021		447	2	57,565	777	25,000,000	4,724,918	5,291,097	Asia
83	04:12:2021	Norway	282,918	+2,964	1,093 		88,952		192,873	68	51,613	199	8,665,209	1,580,790	5,481,569	Europe
84	04:12:2021	Bahrain	277,803	+31	1,394 		276,096	+38	313	2	155,589	781	7,475,602	4,186,858	1,785,492	Asia
85	04:12:2021	Bosnia and Herzegovina	277,228		12,687 		192,218		72,323		85,255	3,902	1,407,341	432,795	3,251,752	Europe
86	04:12:2021	Singapore	268,659	+743	746 	+2	258,038	+1,521	9,875	54	45,414	126	21,098,774	3,566,500	5,915,821	Asia
87	04:12:2021	Latvia	256,852	+727	4,261 	+13	241,086	+426	11,505	134	138,354	2,295	5,378,554	2,897,164	1,856,489	Europe
88	04:12:2021	Kenya	255,408	+53	5,335 		248,404	+6	1,669	4	4,606	96	2,852,828	51,445	55,454,327	Africa
89	04:12:2021	Qatar	244,071	+159	611 		241,340	+142	2,120	11	86,926	218	3,016,769	1,074,423	2,807,805 	Asia
90	04:12:2021	Estonia	224,654	+459	1,815 	+5	207,451	+999	15,388	25	169,192	1,367	2,357,171	1,775,239	1,327,805	Europe
91	04:12:2021	North Macedonia	217,025	+355	7,631 	+15	203,325	+2,308	6,069		104,176	3,663	1,481,925	711,352	2,083,252	Europe
92	04:12:2021	Australia	216,576	+1,691	2,042 	+10	196,948	+92	17,586	72	8,355	79	48,591,224	1,874,604	25,920,795	Australia/Oceania
93	04:12:2021	Nigeria	214,567	+54	2,980 		207,427	+24	4,160	11	1,005	14	3,580,510	16,779	213,397,144	Africa
94	04:12:2021	Algeria	211,297	+185	6,096 	+7	145,054	+145	60,147	15	4,698	136	230,861	5,133	44,976,741	Africa
95	04:12:2021	Zambia	210,294	+32	3,667 		206,454	+11	173	7	11,002	192	2,742,475	143,472	19,115,024	Africa
96	04:12:2021	Albania	201,402	+357	3,109 	+1	191,855	+469	6,438	23	70,094	1,082	1,403,281	488,383	2,873,322	Europe
97	04:12:2021	Botswana	195,302		2,419 		192,452		431	1	80,733	1,000	1,873,214	774,340	2,419,112	Africa
98	04:12:2021	Uzbekistan	194,105	+212	1,416 	+3	190,704	+201	1,985	23	5,682	41	1,377,915	40,338	34,159,056	Asia
99	04:12:2021	Finland	191,226		1,360 		46,000		143,866	51	34,437	245	8,009,940	1,442,459	5,552,975	Europe
100	04:12:2021	Kyrgyzstan	183,573	+63	2,757 	+2	178,550	+72	2,266	131	27,492	413	1,845,073	276,322	6,677,245	Asia
101	04:12:2021	Montenegro	158,283	+207	2,324 	+2	153,758	+271	2,201	60	251,971	3,700	915,076	1,456,712	628,179	Europe
102	04:12:2021	Afghanistan	157,431	+8	7,312 	+1	140,617	+8	9,502	1,124	3,919	182	795,556	19,803	40,174,039	Asia
103	04:12:2021	Mozambique	151,868	+105	1,941 		149,575		352	8	4,673	60	985,270	30,317	32,498,836	Africa
104	04:12:2021	Zimbabwe	138,523	+1,082	4,709 	+1	128,858	+11	4,956	12	9,131	310	1,620,961	106,849	15,170,633	Africa
105	04:12:2021	Cyprus	136,525	+428	601 	+2	124,370		11,554	49	111,918	493	9,477,138	7,768,986	1,219,868	Asia
106	04:12:2021	Ghana	130,920		1,209 		129,042		669	5	4,092	38	1,933,408	60,429	31,994,722	Africa
107	04:12:2021	Namibia	129,638	+130	3,573 		125,523	+17	542	1	49,740	1,371	797,816	306,108	2,606,322	Africa
108	04:12:2021	Uganda	127,616	+32	3,254 	+1	97,597	+18	26,765	115	2,670	68	1,978,839	41,406	47,791,313	Africa
109	04:12:2021	Cambodia	120,232	+25	2,956 	+3	116,588	+19	688		7,053	173	2,725,832	159,891	17,048,061	Asia
110	04:12:2021	El Salvador	119,803		3,781 		102,982		13,040	246	18,339	579	1,440,742	220,540	6,532,792	North America
111	04:12:2021	Cameroon	107,148		1,804 		102,716		2,628	152	3,898	66	1,751,774	63,737	27,484,492	Africa
112	04:12:2021	Rwanda	100,404	+13	1,343 		45,522		53,539		7,488	100	3,533,815	263,554	13,408,294	Africa
113	04:12:2021	China	99,083	+90	4,636 		93,434	+49	1,013	12	69	3	160,000,000	111,163	1,439,323,776 	Asia
114	04:12:2021	Maldives	92,095	+102	253 	+2	90,103	+100	1,739	23	166,213	457	1,766,844	3,188,794	554,079	Asia
115	04:12:2021	Jamaica	91,421	+52	2,407 	+1	62,824	+77	26,190	9	30,683	808	676,395	227,011	2,979,566	North America
116	04:12:2021	Luxembourg	90,774		880 		84,834		5,060	17	141,733	1,374	3,704,591	5,784,275	640,459	Europe
117	04:12:2021	Laos	78,469	+969	201 	+10	7,339		70,929		10,567	27	810,421	109,137	7,425,709	Asia
118	04:12:2021	Trinidad and Tobago	74,533	+774	2,236 	+21	60,202	+365	12,095	22	53,013	1,590	455,699	324,124	1,405,940	North America
119	04:12:2021	Senegal	74,013	+6	1,886 		72,101	+5	26	2	4,261	109	878,668	50,584	17,370,585	Africa
120	04:12:2021	Angola	65,244	+21	1,735 		63,298	+3	211	3	1,901	51	1,192,540	34,750	34,317,436	Africa
121	04:12:2021	Malawi	61,966	+17	2,307 		58,816	+2	843	67	3,125	116	445,865	22,482	19,832,046	Africa
122	04:12:2021	Ivory Coast	61,817	+23	705 		60,844	+12	268		2,264	26	1,159,053	42,447	27,306,143	Africa
123	04:12:2021	Réunion	61,188		384 		57,781		3,023	18	67,655	425	1,347,378	1,489,793	904,406	Africa
124	04:12:2021	DRC	58,319		1,107 		50,930		6,282		624	12	306,299	3,278	93,426,585	Africa
125	04:12:2021	Guadeloupe	55,284		748 		2,250		52,286	23	138,134	1,869	551,264	1,377,399	400,221	North America
126	04:12:2021	Fiji	52,543		697 		51,116		730		58,014	770	461,940	510,042	905,690	Australia/Oceania
127	04:12:2021	Suriname	50,960	+31	1,170 	+1	29,576		20,214	9	85,775	1,969	160,979	270,957	594,112	South America
128	04:12:2021	Syria	48,538	+86	2,772 	+5	29,624	+117	16,142		2,681	153	103,566	5,720	18,104,589	Asia
129	04:12:2021	Eswatini	47,368	+210	1,248 		45,263	+8	857	11	40,236	1,060	393,272	334,058	1,177,255	Africa
130	04:12:2021	French Polynesia	46,323		636 		N/A	N/A	N/A	7	163,559	2,246			283,219	Australia/Oceania
131	04:12:2021	French Guiana	46,142		328 		11,254		34,560	7	149,000	1,059	454,826	1,468,706	309,678	South America
132	04:12:2021	Martinique	45,501		718 		104		44,679	1	121,384	1,915	416,247	1,110,433	374,851	North America
133	04:12:2021	Madagascar	44,800	+470	972 	+5	43,119	+204	709	3	1,561	34	283,728	9,885	28,702,121	Africa
134	04:12:2021	Sudan	43,489		3,164 		35,491		4,834		960	70	238,579	5,266	45,303,820	Africa
